gvkey,tic,conm,startdate,avg_price,avg_volume
032892,WLDR,AFFINITY WRLD LDRS EQTY ETF,2018-01-17T00:00:00Z,22.3990001261034,2309.22572509458
032903,DOGS,ARROW DOGS OF THE WORLD ETF,2018-01-03T00:00:00Z,47.1570417376491,433.098807495741
032927,HYDW,XTRACKERS LOW BETA HIGH YIEL,2018-01-11T00:00:00Z,49.4815236180905,13069.2286432161
032928,HYUP,XTRACKERS HGH BT HGH ETF,2018-01-11T00:00:00Z,47.4476604271356,8483.85552763819
032964,FIDI,FIDELITY INTL HGH DIV ETF,2018-01-18T00:00:00Z,19.9714973484848,16809.7512626263
032981,HONR,INSGHTSHRS MLTRY VTRNS ETF,2018-01-19T00:00:00Z,24.652010775862,415.564655172414
032982,KARS,KRANESHARES ELT VHL AND FTR,2018-01-19T00:00:00Z,24.7117125158028,18632.0619469027
033060,IDIV,US EQ CMLTV DVDN FND SR 2027,2018-02-06T00:00:00Z,11.6589503209243,4509.45057766367
033083,BKKCF,BLOCKCHN TEHNLGS ETF,2019-03-14T00:00:00Z,8.71122040697674,200.28488372093
033149,VSL,VOLSHARES LARGE CAP,2018-02-23T00:00:00Z,29.1743379400261,1497.21903520209
033251,BDRY,BREAKWAVE DRY BLK SHPPNG ETF,2018-03-22T00:00:00Z,14.0945598930481,56099.5106951872
033252,IBMM,ISHRS IBND DC 2024 TR MN BND,2018-03-22T00:00:00Z,26.156975802139,20904.8622994652
033263,IEFN,ISHARS EVLVD U.S. FNCL ETF,2018-03-23T00:00:00Z,23.3787734939759,1009.06693440428
033264,IEIH,ISHARS EVL U.S. INVT ETF,2018-03-23T00:00:00Z,27.1910744310576,5032.16064257028
033271,KNG,FT CBOE VEST S&P 500 DIV ETF,2018-03-27T00:00:00Z,42.7905222818792,8793.16510067114
033306,IFRA,ISHARES US INFRASTRUCTURE,2018-04-05T00:00:00Z,26.4439665764547,24096.5886332882
033308,QARP,XTRCKRS RSSL 1000 US QA ETF,2018-04-05T00:00:00Z,28.0244270635995,22953.0257104195
033309,PULS,PGIM ETF TRUST,2018-04-10T00:00:00Z,49.9361279891305,147359.190217391
033325,ESML,ISHARES ESG AWRE MSC USA SM,2018-04-12T00:00:00Z,27.3158994550409,52613.931880109
033332,FLFR,FRANKLIN FTSE FRANCE ETF,2017-11-06T00:00:00Z,24.4903542706964,1229.93166885677
033333,FLBR,FRANKLIN FTSE BRAZIL ETF,2017-11-07T00:00:00Z,23.4261099879664,16528.0168471721
033346,JDIV,JPMORGAN U.S. DIVIDEND ETF,2017-11-14T00:00:00Z,25.4932667519182,6473.69565217391
033358,FLCH,FRANKLIN FTSE CHINA ETF,2017-11-06T00:00:00Z,25.4485160714286,15538.4023809524
033359,EUXL,DIREXION SHS ETF DLY EUR 3X,2017-07-13T00:00:00Z,21.800597826087,2860.17391304348
033370,EMBU,DIREXION DALY EMRGNG MT ETF,2017-08-22T00:00:00Z,22.7253514285714,367.457142857143
033481,SDCI,USCF SUMMERHAVEN DYN COMD ST,2018-05-04T00:00:00Z,17.6648873259053,2548.75626740947
033524,RTL,PACER BNCHMRK RTL RL ETF,2018-05-16T00:00:00Z,26.047815324165,919.137795275591
033525,SRVR,PACER BNCHMK DT & INFST ETF,2018-05-16T00:00:00Z,30.8544249295775,126162.628169014
033526,PFFA,VIRTUS INFRACP U.S. PFD ETF,2018-05-16T00:00:00Z,23.1949428169014,56459.0366197183
033589,FLIA,FRANKLIN LBRTY INTL AGG ETF,2018-06-01T00:00:00Z,25.0789871244635,15016.2989985694
033590,FLHY,FRANKLIN LRTY HGH YLD ETF,2018-06-01T00:00:00Z,25.3986768240343,18461.0844062947
033591,FLBL,FRANKLIN LBRTY SNR LN ETF,2018-06-01T00:00:00Z,24.6840214592275,13410.6137339056
033620,BATT,AMPLIFY ADVANCED BATTERY MET,2018-06-06T00:00:00Z,12.1954956896552,39567.4497126437
033666,FLDR,FIDELTY LW DRTN BND FCTR ETF,2018-06-14T00:00:00Z,50.5015979710145,29122.184057971
033692,XLC,COMMUNCTN SRVC SLCT SCTR ETF,2018-06-19T00:00:00Z,52.8840863173218,3445576.95342067
033705,BCNA,REALITY SHR NSD NXGN CHN ETF,2018-06-20T00:00:00Z,21.0147301775148,1219.62426035503
033748,ACES,ALPS CLEAN ENERGY ETF,2018-06-29T00:00:00Z,38.9408693667158,46898.1840942563
033933,TFIV,GLOBAL X TARGETINCOME 5 ETF,2018-07-31T00:00:00Z,23.5260300911854,1823.53343465046
033945,AUGR,DEFIANCE FUTURE TECH ETF,2018-08-01T00:00:00Z,23.2819725988701,1699.81638418079
033981,REDV,INVESCO EXH-TD FD TR EG MT,2018-08-09T00:00:00Z,23.5491827225131,524.473821989529
033982,RIDV,INVESCO INTL ULT DIV RV,2018-08-09T00:00:00Z,23.4518968586388,342.627296587927
033983,BSJQ,INVESCO BTR 2026 HGH YLD ETF,2018-08-09T00:00:00Z,24.9727887864823,52217.3333333333
033984,BSCS,INVESCO BULTSHR 2028 CRP ETF,2018-08-09T00:00:00Z,21.706821812596,22787.4162826421
034005,AAAU,GOLDMAN SACHS PHYSCL GLD ETF,2018-08-15T00:00:00Z,15.4336615146831,256233.735703246
034069,KMED,KRANESHARES EM HC IDX ETF,2018-08-30T00:00:00Z,24.990295754717,1717.56446540881
034090,DVLU,DORSEYWRIGHT MNTM & VAL ETF,2018-09-06T00:00:00Z,17.308395886076,7350.86550632911
034091,DVOL,DORSEYWRIGHT MNTM & LOW ETF,2018-09-06T00:00:00Z,21.4363123417722,45912.9509493671
034121,QINT,AMRCN CENT QLTY DIV INTL ETF,2018-09-12T00:00:00Z,40.0891406050955,10030.6305732484
034134,BOUT,INNOVATOR IBD BRKOT OPT ETF,2018-09-13T00:00:00Z,22.4528805422647,9271.14832535885
034172,IBDT,ISHARES IBDS DEC 28 TRM ETF,2018-09-20T00:00:00Z,27.4306249196141,32147.7427652733
034249,BSDE,INVESCO BS 2024 USD EMD ETF,2018-10-04T00:00:00Z,25.7513348039216,2554.12908496732
034261,FPXE,FIRST TRUST IPOX EEO ETF,2018-10-05T00:00:00Z,21.827985106383,979.418985270049
034279,RMI,RIVERNORTH OPPO MUN FD,2018-10-26T00:00:00Z,21.2153996644295,20326.6812080537
034329,DSTL,DISTILLATE US FNDMNTL SV ETF,2018-10-24T00:00:00Z,29.4181632107024,22880.9816053512
034354,MFMS,MFAM SMALL-CAP GROWTH ETF,2018-10-30T00:00:00Z,27.1143892255892,32631.5303030303
034355,PACA,XTRACKERS MSCI LA PA ETF,2018-10-30T00:00:00Z,23.6754220623501,33.9592326139089
034370,DQML,REALITY SHRS FUNDSRT ETF,2018-11-01T00:00:00Z,25.3290192622951,1526.85245901639
034402,EWCO,S&P500A EQL WGT COM SRV ETF,2018-11-07T00:00:00Z,25.9817829931973,12653.5272108844
034501,SSPY,SYNTAX STRATIFIED LRGCAP ETF,2019-01-04T00:00:00Z,48.288658909091,8304.20363636364
034514,XLSY,CUSHING ENERGY SC & MLP ETF,2018-12-06T00:00:00Z,24.5056704918033,173.069672131148
034515,XLTY,CUSHING TRANSPORT & MLP ETF,2018-12-06T00:00:00Z,24.5237815573771,235.786885245902
034516,XLUY,CUSHING UTILITY & MLP ETF,2018-12-06T00:00:00Z,25.9172303278689,456.823770491803
034517,XLEY,CUSHING ENERGY & MLP ETF,2018-12-06T00:00:00Z,24.0225004098361,190.926229508197
034537,CHIL,GLOBAL X MSCI CHINA LC ETF,2018-12-11T00:00:00Z,30.6708848056537,1430.89399293286
034538,CHIK,GLOBAL X MSCI CHINA IT ETF,2018-12-11T00:00:00Z,21.9827591872792,10930.7120141343
034540,CHIU,GLOBAL X MSCI CHINA UTL ETF,2018-12-11T00:00:00Z,14.827975795053,493.563604240283
034549,IQIN,IQ 500 INTERNATIONAL ETF,2018-12-13T00:00:00Z,26.3099228723404,34019.1010638298
034556,JIGB,JPMORGAN CRP BND RSH ENC ETF,2018-12-14T00:00:00Z,55.0763714031972,3783.9325044405
034594,BJAN,INNOVATOR S&P 500 JAN ETF,2019-01-02T00:00:00Z,29.0964394927536,52169.0597826087
034595,PJAN,INNOVATOR SP 500 PWR JAN ETF,2019-01-02T00:00:00Z,28.10675,79392.4782608696
034657,RWVG,DIREXION RUSSELL 1000 OG ETF,2019-01-16T00:00:00Z,49.539273800738,10091.0387453875
034666,RWGV,DIREXION RUSSELL GWTH OV ETF,2019-01-16T00:00:00Z,74.2005688191882,10372.5479704797
034667,RWDC,DIREXION MSCI DEF CYCL ETF,2019-01-16T00:00:00Z,50.3097939252337,1202.98364485981
034668,UCOM,ULTRAPRO COM SVC SECT ETF,2019-01-16T00:00:00Z,51.6043599337749,570.109271523179
034669,YCOM,ULTRASHORT COM SVC SECT ETF,2019-01-16T00:00:00Z,27.686232175926,338.150462962963
034728,AWTM,AWARE UL S DTN ENHD INCM ETF,2019-01-29T00:00:00Z,49.8681928838951,32986.8689138577
034736,NRGX,PIMCO EGY & TCTL CRD OPPR FD,2019-01-30T00:00:00Z,13.2244926829268,255299.510318949
034737,XBUY,AMPLIFY INTL ONLINE RETL ETF,2019-01-30T00:00:00Z,33.2440208255159,4003.69981238274
034757,TPAY,ECOFIN DIGITAL PAYMENTS INFR,2019-02-01T00:00:00Z,33.3407685499059,2883.75329566855
034779,VPC,VIRTUS PVT CREDIT STRTGY ETF,2019-02-08T00:00:00Z,22.0967366920152,49610.8403041825
034786,BKCH,ADVISORSHARES SABRETOOTH ETF,2019-02-07T00:00:00Z,26.5839611111111,8985.40740740741
034866,FDEV,FIDELITY INTRNATNL MULTF ETF,2019-02-28T00:00:00Z,25.4649463937622,2403.55360623782
034867,FDEM,FIDELITY EMRGNG MKTS MUFCTR,2019-02-28T00:00:00Z,24.2334625730994,4150.37037037037
034964,HOMZ,HOYA CAPITAL HOUSING ETF,2019-03-20T00:00:00Z,28.0193733466934,6414.38677354709
035003,FISR,SPDR SSGA FIX INCM SC RT ETF,2019-04-03T00:00:00Z,31.4606143149284,13630.8977505112
035023,UAPR,S&P 500 ENHNCE BUFR APRI ETF,2019-04-01T00:00:00Z,25.1053926680244,11471.5641547862
035046,IBMQ,ISHARES IBD DEC 2028 TRM ETF,2019-04-18T00:00:00Z,26.6209543933054,10804.5690376569
035071,UFO,PROCURE SPACE ETF,2019-04-11T00:00:00Z,24.0293107660455,35174.8944099379
035072,IBMP,ISHARES IBONDS DEC 2027 ETF,2019-04-11T00:00:00Z,26.4176749482402,7941.02898550725
035073,SFYX,SOFI NEXT 500 ETF,2019-04-11T00:00:00Z,10.3239252587992,9699.49482401656
035074,SFY,SOFI SELECT 500 ETF,2019-04-11T00:00:00Z,11.3822627329192,60246.8467908903
035083,GLDM,SPDR GOLD MINISHARES TR,2018-06-26T00:00:00Z,15.2696130498534,1687491.23167155
035107,YOLO,ADVISORSHARES PURE CNBS ETF,2019-04-18T00:00:00Z,15.2154106694561,166864.274058577
035162,HERD,PACER CASH COWS FUNDS ETF,2019-05-06T00:00:00Z,24.566917130621,608.989293361884
035197,IBHB,ISHARES HIG YIELD INCOME ETF,2019-05-09T00:00:00Z,24.0901577586207,9142.87284482759
028826,TCH.4,TEMPLETON CHINA WORLD FD INC,1993-09-09T00:00:00Z,10.2328928571429,60758.9835934374
028890,IQC,INVESCO CALIF QUALITY MUNI,1993-09-22T00:00:00Z,12.8473138813168,13004.6915495911
028906,NGI.1,NATIONS GOVT INCM TM TR 2003,1993-09-23T00:00:00Z,8.90006148514852,17998.2178217822
028911,TEI,TEMPLETON EMERGING MKTS INCM,1993-09-23T00:00:00Z,12.2079034846732,130096.82200694
028927,RESD,WISDOMTREE INTERNATNL ESG FD,2016-11-03T00:00:00Z,24.2116063071298,5361.75594149909
028943,GHI,GLOBAL HIGH INCOME FUND INC,1993-09-30T00:00:00Z,13.0424237066808,55223.5619601622
028980,MENU,USCF RESTAURANT LEADERS FUND,2016-11-08T00:00:00Z,17.1776974358974,1134.18803418803
029048,ADF.1,ACM MANAGED DLR INCOME FD,1993-10-22T00:00:00Z,8.99153177966106,56424.517447657
029056,VYM.1,DELAWARE INV MIN MUN INC III,1993-10-22T00:00:00Z,13.1550306145431,2374.03474903475
029168,VNLA,JANUS HENDERSON SHRT DUR ETF,2016-11-17T00:00:00Z,50.0282744464944,204753.180811808
029210,MZA,BLACKROCK MNIYLD ARIZ FD INC,1993-11-16T00:00:00Z,13.7900972884559,6837.85082872928
029253,GRR,ASIA TIGERS FUND INC,1993-11-19T00:00:00Z,12.3950396229482,31475.1947017715
029279,MSY,INVESCO HIGH YIELD INVEST FD,1993-11-23T00:00:00Z,9.00718605291008,29538.2518518519
029321,IDHD,INVESCO S&P INT DEV HIGH ETF,2016-12-01T00:00:00Z,26.9124171162791,2801.5423255814
029421,HYLB,XTRACKERS USD HG YLD CRP BND,2016-12-07T00:00:00Z,49.4875551820729,973969.518207283
029450,KYT,CORPORATE HIGH YIELD FUND II,1993-12-20T00:00:00Z,10.8159959745763,19003.3898305085
029486,SBW,WESTERN ASST WORLDWD INCM FD,1993-12-23T00:00:00Z,13.0167111418207,31913.344100881
029510,DIVO,AMPLIFY CWP ENHANCED DV INCM,2016-12-14T00:00:00Z,28.8675445590994,17321.7514071295
029519,NUMG,NUVEEN ESG MID-CAP GRWTH ETF,2016-12-14T00:00:00Z,33.1697444652908,13429.487804878
029535,JHMD,JOHN HANCOCK MF DVD INTL ETF,2016-12-16T00:00:00Z,28.291355169173,37823.6607142857
029538,COWZ,PACER US CASH COWS 100 ETF,2016-12-19T00:00:00Z,28.5980269049859,40525.2238946378
029573,FIV,FIRST TRUST SR FLTG RT 2022,2016-12-22T00:00:00Z,9.1106812264151,104792.01509434
029587,FAD.1,FRNKLN ADV RE INC FD  -SER A,1994-01-14T00:00:00Z,5.84481335616439,2085.44520547945
029615,XUS,AMERICAS INCOME TR INC,1994-01-21T00:00:00Z,8.37559347442682,16038.1834215168
029646,XK,ELKHORN S&P MDCP INF TECH PF,2016-12-30T00:00:00Z,16.3913988764045,418.073033707865
029651,XS,ELKHORN S&P MIDCP CNSR STPL,2016-12-30T00:00:00Z,14.916393258427,291.376404494382
029653,XU,ELKHORN S&P MIDCAP UTILTS PF,2016-12-30T00:00:00Z,15.6142865168539,301.140449438202
029726,SPLZ,DIREXION SH TR DY CR SL BR,2017-01-05T00:00:00Z,23.8269192307693,42.043956043956
029727,UTLZ,DIREXION SHARES -DLY UTLS BR,2017-01-05T00:00:00Z,23.5409961538462,66.4505494505495
029742,IMS.3,INVESCO VALUE MUNI SECS,1994-02-18T00:00:00Z,13.8577594082588,11632.0208599404
029743,ICS,INVESCO CALIF MUNI SECS,1994-02-18T00:00:00Z,13.7506656625215,5276.03559176672
029770,SWIN,ALPS/DORSEY WRGHT SCTR MMNTM,2017-01-10T00:00:00Z,29.0799026726058,3089.52783964365
029771,DFNL,DAVIS FNDMTL TST-SLT FNL ETF,2017-01-12T00:00:00Z,22.5548196752627,21642.1346704871
029782,SOA.2,SOUTHERN AFRICA FUND INC,1994-02-25T00:00:00Z,13.6394030140533,16069.8539201183
029827,SZF.1,SAFFRON FUND INC,1994-03-03T00:00:00Z,9.04156936222309,35955.2273610571
029975,QXRR,NORTHERN LGT FD-QTX RK RL RT,2017-01-26T00:00:00Z,24.5630045553145,2247.59436008677
029986,XUSA,NORTHERN LT FD-QTX DYC US EY,2017-01-26T00:00:00Z,27.8696565517241,9335.11724137931
029987,FLIO,FRANKLIN TPLTN ETF TST-FN LR,2017-01-27T00:00:00Z,27.5972652284264,1011.03045685279
030002,CWFNF,CANADIAN WORLD FUND LTD,2011-10-20T00:00:00Z,3.92789108843537,2642.98979591837
030104,SSN.2,SENIOR STRATEGIC INCM FD INC,1994-04-25T00:00:00Z,8.99585943775101,16724.0963855422
030147,PFFR,ETFIS CAPITAL - IFRCP RT PD,2017-02-08T00:00:00Z,24.1047092322643,11871.4013605442
030235,MGB,MORGAN STAN GLBL OPTY BD FD,1994-05-20T00:00:00Z,9.40104370427524,14272.5689349861
030395,BGIO,BLACKROCK 2022 GLB IM OY TST,2017-02-24T00:00:00Z,9.21102946954813,58502.2043222004
030408,ISMD,NORTHERN LT-ISR SML/MD CP IT,2017-02-28T00:00:00Z,26.1988849409449,18189.0541338583
030446,GSI.1,GREENWICH STREET MUNI FUND,1994-07-11T00:00:00Z,11.1434661403509,45230.0350877193
030474,TYW.1,TAIWAN EQUITY FUND INC,1994-07-19T00:00:00Z,11.7398414051842,17816.8485675307
030638,ONTL,OSHARES FTSE RUSL INT QTY DV,2017-03-22T00:00:00Z,26.6304635746606,5379.80090497738
030650,HQBD,HARTFORD FDS EXG TD TR QY BD,2017-03-22T00:00:00Z,50.0303538666666,36.9173333333333
030739,CWAI,STRONGVEST TR INC - CWA INC,2017-03-30T00:00:00Z,25.1663227868852,1548.2737704918
030741,COM,DIREXION SH ETF TR,2017-03-30T00:00:00Z,23.9077536217304,10516.5362173038
030763,AOIL,ABERDEEN ST BL WTI CRUD -ETF,2017-03-31T00:00:00Z,25.6015732044198,592.982044198895
030766,BCD,ABERDEEN STANDRD BLMBRG -ETF,2017-03-31T00:00:00Z,24.3109926485398,2169.98288016113
030825,HMLSF,HORIZONS MARIJUANA LIFE ETF,2017-04-11T00:00:00Z,10.1942321392276,43996.8953252033
030879,EME.2,FORGN&CLNL EMRG MDDL EAST FD,1994-10-28T00:00:00Z,14.2443182295311,6564.24072778167
030929,TERM,FIRST TRUST ADR- EQTYCS MGR,2017-04-11T00:00:00Z,19.2094559837728,9792.21602434077
031029,OILU,PROSHARES TRUST II - PROSHAR,2017-03-27T00:00:00Z,29.7765927344782,1432365.62879789
031146,FLQL,FRANKLIN LBRTYQ U.S. ETY,2017-04-28T00:00:00Z,31.1899203285421,115402.786447639
031149,FLQM,FRANKLIN LBRTYQ U.S. MID CP,2017-04-28T00:00:00Z,30.054758110883,1933.85215605749
031183,EVIX,VELOCITYSHARES 1X LONG VSTOX,2017-05-03T00:00:00Z,10.5104642760487,3832.59675236807
031197,VMOT,ALPHA ARCHITECT VLU MMNT,2017-05-03T00:00:00Z,25.684823069001,16847.815653965
031198,UTSL,DIREXION SHARES ETF TR,2017-05-03T00:00:00Z,30.2554693099897,33561.3728115345
031199,DFEN,DIREXION SHARES ETF TRUST,2017-05-03T00:00:00Z,38.4159564366632,711437.921730175
031304,LVUS,HARTFORD ML LW VOL US EQ ETF,2017-05-11T00:00:00Z,27.7587337821298,816.002447980416
031306,BTO,HANCOCK (JOHN) FINL OPPTY FD,1994-08-16T00:00:00Z,29.006096083707,66717.8100523169
031422,COMG,GRANITESHARES ETF TRUST,2017-05-22T00:00:00Z,25.3224503184713,1890.34394904459
031510,CCOR,CORE ALTERNATIVE ETF,2017-05-24T00:00:00Z,26.6734865062762,24312.7824267782
031756,MFUN,MORGAN FUNSHARES,1994-06-23T00:00:00Z,5.73898767978004,1188.53426395939
035200,IBHD,ISHARES 24 HIG YILD INCO ETF,2019-05-09T00:00:00Z,24.2573711206897,6243.77155172414
035201,IBHC,ISHARES 23 HIG YIED INCO ETF,2019-05-09T00:00:00Z,24.1126364224138,7880.3275862069
035214,ZIG,ACQUIRERS FUND ETF (THE),2019-05-15T00:00:00Z,23.4808293478261,7694.45434782609
035238,USHG,AGFIQ DYNAMIC HDGD US EQ ETF,2019-05-23T00:00:00Z,27.8730612334802,826.193832599119
035239,GLIF,AGFIQ GLOBAL INFRA ETF,2019-05-23T00:00:00Z,24.5855585903084,415.074889867841
035295,NERD,ROUNDHILL BTFT DIGI ENTM ETF,2019-06-04T00:00:00Z,20.5959322147651,32455.5458612975
035309,MIDF,ISHARES MSCI USA MID-CAP MUL,2019-06-06T00:00:00Z,27.3810015730337,807.694382022472
035385,BSTZ,BLACKROCK SCI AND TECH TR II,2019-06-26T00:00:00Z,24.3884480278422,220187.617169374
035410,EJUL,INNOV MSCI EM PBUF ETF JULY,2019-07-01T00:00:00Z,25.2333474299066,22296.9369158879
035460,QLVE,FLEXSHARS EMG MKT IDX FD ETF,2019-07-16T00:00:00Z,24.5120413875598,1597.85406698565
035466,HLAL,WAHED FTSE USA SHARIAH ETF,2019-07-16T00:00:00Z,27.9669064593301,15133.3349282297
035492,TOKE,CAMBRIA CANNABIS ETF,2019-07-25T00:00:00Z,15.1995236009732,17023.7883211679
035502,PSM,PRINCIPAL US SM-MDCP MULT-FA,2019-07-24T00:00:00Z,23.7094707386364,1318.86079545455
035521,RMM,RIVERNORTH MANG DUR MUN INCM,2019-07-26T00:00:00Z,18.4187424390244,70259.0707317073
035645,WCLD,WISDOMTREE CLD CMUTNG FD ETF,2019-09-06T00:00:00Z,36.5123356955381,346135.514435696
035650,IBDU,ISHARES TR IBND DEC 2029 ETF,2019-09-19T00:00:00Z,26.2834701612903,21539.4193548387
035651,BSCT,INVESCO BLTSHS 29 CRP BD ETF,2019-09-12T00:00:00Z,20.8126411140584,19598.2891246684
035685,BSMN,INVESCO BUL 2023 MUN BND ETF,2019-09-25T00:00:00Z,25.3273206521739,4858.6277173913
035686,BSMO,INVESCO BUL 2024 MUN BND ETF,2019-09-25T00:00:00Z,25.3445497282609,4533.64130434783
035687,BSMP,INVESCO BUL 2025 MUN BND ETF,2019-09-25T00:00:00Z,25.46506875,4432.35054347826
035688,BSMQ,INVESCO BUL 2026 MUN BND ETF,2019-09-25T00:00:00Z,25.2897913043478,4462.98369565217
035697,RECS,COLUMBIA RESERCH EN CORE ETF,2019-09-25T00:00:00Z,21.7768032608696,19720.4755434783
035698,REVS,COLUMBIA RESEARCH EN VAL ETF,2019-09-25T00:00:00Z,18.9799940217391,1818.39673913043
035700,AVUV,AVANTIS US SML CAP VAL ETF,2019-09-26T00:00:00Z,48.3052476839237,58052.6485013624
035720,OVM,OVERLAY SH MUNICIPAL BND ETF,2019-10-01T00:00:00Z,25.3812173076923,5277.24175824176
035721,OVL,OVERLAY SH LARGE CAP EQ ETF,2019-10-01T00:00:00Z,27.8242596153846,19161.5247252747
035722,OVF,OVERLAY SHARE FOREIGN EQ ETF,2019-10-01T00:00:00Z,24.2831598901099,7636.6978021978
035752,VALT,ETFMG SIT ULTRA SHORT ETF,2019-10-09T00:00:00Z,49.6566899441341,2023.63966480447
035755,SCHJ,SCHWAB 1-5 YEAR COR BND ETF,2019-10-10T00:00:00Z,50.7320028011205,39345.9887955182
035828,ROMO,STRATEGY SH NEW/RSLV RB ETF,2019-11-04T00:00:00Z,23.8478167647059,11348.9294117647
035844,HIBS,DIREXION S&P 500 HI BTA BEAR,2019-11-07T00:00:00Z,251.518056973294,66163.1878338279
035845,FCPI,FIDELITY STOCKS INFLTION ETF,2019-11-07T00:00:00Z,24.4071133531157,2497.76261127596
035847,FAUG,FT CBOE US EQ BUF ETF -AUG,2019-11-07T00:00:00Z,31.6780133531157,23724.2670623145
035871,FNOV,FT CBOE VEST US BUF ETF -NOV,2019-11-18T00:00:00Z,31.9817536363636,45450
035872,DNOV,FT CBOE VEST DEEP ETF -NOV,2019-11-18T00:00:00Z,31.4247772727273,39562.5303030303
035878,PFLD,AAM LOW DUR PREF IN SEC ETF,2019-11-20T00:00:00Z,24.1034106707317,5262.89634146341
035943,KDFI,KFA DYNAMIC FIXED INCOME ETF,2019-12-09T00:00:00Z,21.8749174050633,20906.8227848101
035970,AESR,ANFIELD US EQ SEC ROTATN ETF,2019-12-17T00:00:00Z,10.5561651612903,44229.3935483871
035986,FLSP,FRANKLIN LIB SYS STY PRE ETF,2019-12-23T00:00:00Z,22.4232516339869,8094.32679738562
036010,SPSK,SP FDS D J GBL SUKUK ETF,2019-12-30T00:00:00Z,20.085251986755,14589.4867549669
036012,DVOP,SOURCE DIVIDEND OPPTY ETF,2019-12-27T00:00:00Z,21.1079352941176,2855.4
036027,LCR,LEUTHOLD CORE ETF,2020-01-06T00:00:00Z,26.1649302013423,2130.87919463087
036045,TECB,ISHARES US TCH BREAK MUL ETF,2020-01-10T00:00:00Z,30.2146585034014,63802.9829931973
036063,SSUS,DAY HAGAN/NED SMRT SEC ETF,2020-01-17T00:00:00Z,25.724992733564,28369.5709342561
036145,AWAY,ETFMG TRAVEL TECH ETF,2020-02-13T00:00:00Z,21.0241837638376,90405.6826568266
036149,ESNG,LEADERS VS. LAGGARDS ETF,2020-02-06T00:00:00Z,53.1369036231884,615.525362318841
036150,QMJ,DIREXION S&P 500 HG MN LW QT,2020-02-06T00:00:00Z,52.2827373188406,1935.08695652174
036151,FLYT,DIREXION FLIGHT TO SAFETY ST,2020-02-05T00:00:00Z,51.6568888086643,5293.68592057762
036162,DWEQ,ADVISORSHARES DOR WR ALP EQL,2020-02-07T00:00:00Z,23.6416945454545,10648.7927272727
036163,DWAW,ADVISORSHARES DOR WT FSM ALL,2020-02-07T00:00:00Z,30.7171745454545,16700.8254545455
036164,DWUS,ADVISORSHARES DOR WRT FSM US,2020-02-07T00:00:00Z,29.5045632727273,7677.53818181818
036165,NUSI,NATIONWIDE RISK-MGD INCM ETF,2020-02-07T00:00:00Z,26.6212047272727,90524.4945454545
036166,LDEM,ISHARES ESG MSCI EM LEAD ETF,2020-02-10T00:00:00Z,52.080549270073,11332.9194139194
036271,PMAR,INNOVATOR S&P 500 POWR -MAR,2020-03-02T00:00:00Z,27.1540419230769,39707.1576923077
036272,BMAR,INNOVATOR S&P 500 BUFR -MAR,2020-03-02T00:00:00Z,27.7033480769231,15496.4153846154
036305,MRSK,AGILITY SHARES MAN RISK ETF,2020-06-25T00:00:00Z,27.5937782122905,2740.54189944134
036354,FDG,AMERICAN CEN FOC DN GRH ETF,2020-04-02T00:00:00Z,63.4369206751055,36673.9535864979
036355,FLV,AMERICAN CENTURY FOCUD VA ET,2020-04-02T00:00:00Z,49.3093421940928,18762.552742616
036387,BBMC,JPMORGAN BETABUIL MID EQ ETF,2020-04-15T00:00:00Z,67.917415720524,41966.6506550218
036388,STSB,ISHARES FACTORS US SM BL ETF,2020-04-16T00:00:00Z,34.8801578947368,444.40350877193
036389,STLC,ISHARES FACTORS US BLEND ETF,2020-04-16T00:00:00Z,31.7539469298246,62.5131578947369
036390,STMB,ISHARES FACTORS US MI BL ETF,2020-04-16T00:00:00Z,32.5134692982456,79.7894736842105
036429,UMAY,INNOVAT S&P 500 ULT ETF -MAY,2020-05-01T00:00:00Z,26.7822092165899,3767.24884792627
036435,NIFE,DIREXION FALLEN KNIVES ETF,2020-06-11T00:00:00Z,59.4498677248678,1643.77248677249
036450,ARB,ALTSHARES MERGER ARBITRA ETF,2020-05-07T00:00:00Z,25.3016629107982,2285.36150234742
036452,TAEQ,TREND AGGREGATION US ETF,2020-05-08T00:00:00Z,26.8385783018868,16412.7216981132
036453,TAAG,TREND AGGREGATION AGG GR ETF,2020-05-08T00:00:00Z,28.0747061320755,2587.99528301887
036454,TADS,TREND AGGREGAT DIV STOCK ETF,2020-05-08T00:00:00Z,26.6544221698113,14909.5613207547
036491,FMAY,FT CBOE VEST EQUITY BUFR ETF,2020-05-18T00:00:00Z,33.4008281553398,17824.7038834951
036492,DMAY,FT CBOE VEST EQ DEEP BUF ETF,2020-05-18T00:00:00Z,32.0857296116505,5426.93203883495
036527,SGOV,ISHARES MONTH TREAS BOND ETF,2020-05-28T00:00:00Z,100.016519095477,72073.8844221106
036540,AZAA,ALLIANZIM LARGE C BU APR ETF,2020-06-01T00:00:00Z,26.2088050761421,1289.44162436548
036543,FBCV,FIDELITY BLUE CHIP VALUE ETF,2020-06-04T00:00:00Z,22.3122865979381,39573.2731958763
036551,FBCG,FIDELITY BLUE CHIP GROWT ETF,2020-06-04T00:00:00Z,25.7437417525773,164715.536082474
036554,EMBD,GLOBAL X EMERGI MAR BOND ETF,2020-06-03T00:00:00Z,26.8802923076923,20781.6666666667
